space,landmark,group,valid_samples,valid_fraction,reliability_p50,visibility_p50,presence_p50,x_range_p95_p05,y_range_p95_p05,z_range_p95_p05
mp_norm,left_foot_index,arms_measure_only,1323,0.9962349397590361,0.9170283675193787,0.9385240077972412,0.9579063057899475,0.38802357912063595,0.3921963751316071,0.28520835191011423
mp_norm,right_foot_index,arms_measure_only,1323,0.9962349397590361,0.9094147086143494,0.9255422353744507,0.962864875793457,0.38763628900051117,0.451555198431015,0.39141747653484327
mp_body,nose,head_mp_diagnostic,1328,1.0,0.9708086848258972,nan,nan,66.40095437080767,36.308098045203835,44.903565645217896
mp_body,left_eye_inner,head_mp_diagnostic,1328,1.0,0.9702523946762085,nan,nan,71.21572132030411,37.84146832932657,47.97149084508419
mp_body,left_eye,head_mp_diagnostic,1328,1.0,0.970250815153122,nan,nan,71.23140160488857,37.862912282436426,47.92626231908798
mp_body,left_eye_outer,head_mp_diagnostic,1328,1.0,0.9702048599720001,nan,nan,71.21035706278587,37.85066313359548,47.99999035894871
mp_body,right_eye_inner,head_mp_diagnostic,1328,1.0,0.9700489640235901,nan,nan,73.12906692619165,37.64035148500589,46.12322270870209
mp_body,right_eye,head_mp_diagnostic,1328,1.0,0.9699929356575012,nan,nan,73.09914854431042,37.61816922543978,46.41917549073696
mp_body,right_eye_outer,head_mp_diagnostic,1328,1.0,0.9699619710445404,nan,nan,72.98512114993369,37.60834714417502,46.2917111068964
mp_body,left_ear,head_mp_diagnostic,1328,1.0,0.9696387052536011,nan,nan,67.21661163574161,34.56688298447556,52.74545196443796
mp_body,right_ear,head_mp_diagnostic,1328,1.0,0.9694578945636749,nan,nan,75.44693122617872,33.46857671140752,44.998803064227104
mp_body,mouth_left,head_mp_diagnostic,1328,1.0,0.9707172513008118,nan,nan,61.72147306335952,34.502816768053535,44.486629739403725
mp_body,mouth_right,head_mp_diagnostic,1328,1.0,0.9705531299114227,nan,nan,64.19046918891387,34.105605019474744,42.57733643054962
mp_body,left_shoulder,shoulders,1328,1.0,0.9711131751537323,nan,nan,41.23918178282453,21.60444533078697,45.524930506944656
